load_time,1号发电单元系统状态,2号发电单元系统状态,3号发电单元系统状态,4号发电单元系统状态,1号发电单元故障等级,2号发电单元故障等级,3号发电单元故障等级,4号发电单元故障等级,1号发电单元故障码,2号发电单元故障码,3号发电单元故障码,4号发电单元故障码,系统输出总功率,系统输出总电流,系统输出总电压,系统状态,系统故障等级,1号发电单元输出功率,2号发电单元输出功率,3号发电单元输出功率,4号发电单元输出功率,1号发电单元输出电流,2号发电单元输出电流,3号发电单元输出电流,4号发电单元输出电流,1号发电单元输出电压,2号发电单元输出电压,3号发电单元输出电压,4号发电单元输出电压,氢气压力,1号DCDC状态,2号DCDC状态,3号DCDC状态,4号DCDC状态,系统启动次数,系统累计运行时间,1号发电单元启动次数,2号发电单元启动次数,3号发电单元启动次数,4号发电单元启动次数,1号发电单元累计运行时间,2号发电单元累计运行时间,3号发电单元累计运行时间,4号发电单元累计运行时间,1号发电单元输入氢气压强,2号发电单元输入氢气压强,3号发电单元输入氢气压强,4号发电单元输入氢气压强,1号发电单元输入空气压强,2号发电单元输入空气压强,3号发电单元输入空气压强,4号发电单元输入空气压强,1号发电单元空气出堆压强,2号发电单元空气出堆压强,3号发电单元空气出堆压强,4号发电单元空气出堆压强,1号发电单元空气出堆温度,2号发电单元空气出堆温度,3号发电单元空气出堆温度,4号发电单元空气出堆温度,空压机实时功率,1号发电单元内循环进堆温度,2号发电单元内循环进堆温度,3号发电单元内循环进堆温度,4号发电单元内循环进堆温度,1号发电单元内循环出堆温度,2号发电单元内循环出堆温度,3号发电单元内循环出堆温度,4号发电单元内循环出堆温度,发电单元内循环泵转速,发电单元内循环压力,外循环冷却水进水温度（总）,外循环冷却水出水温度（总）,外循环冷却水进水温度（电堆）,外循环冷却水出水温度（电堆）,外循环冷却水流量（总）,外循环冷却水流量（电堆）,外循环冷却水流量（空压机）,1号发电单元氢气出堆压强,2号发电单元氢气出堆压强,3号发电单元氢气出堆压强,4号发电单元氢气出堆压强,1号发电单元氢气入堆温度,2号发电单元氢气入堆温度,3号发电单元氢气入堆温度,4号发电单元氢气入堆温度,1号发电单元氢气出堆温度,2号发电单元氢气出堆温度,3号发电单元氢气出堆温度,4号发电单元氢气出堆温度,1号发电单元空气入堆温度,2号发电单元空气入堆温度,3号发电单元空气入堆温度,4号发电单元空气入堆温度,1号发电单元柜内氢浓度,2号发电单元柜内氢浓度,3号发电单元柜内氢浓度,4号发电单元柜内氢浓度
2024/12/12 20:10,5,5,5,5,0,0,0,0,0,0,0,0,440,677,660,0,0,108,114,107,112,168,173,167,173,642,660,641,645,0,0,0,0,0,681,13433,681,645,611,598,13351,13369,13433,13430,75,77,77,78,55,53,54,54,9,9,13,12,54,55,55,55,40,46,46,46,46,56,56,56,56,1248,88,34.8,40.9,45.9,53.9,62.1,49.7,12.4,211,211,211,211,57,50,57,59,0,0,0,0,42,44,43,42,0,0,0,0
2024/12/12 20:15,5,5,5,5,0,0,0,0,0,0,0,0,440,680,660,0,0,108,114,107,111,168,173,167,172,642,660,641,646,0,0,0,0,0,681,13438,681,645,611,598,13356,13374,13438,13435,76,78,77,75,55,53,54,54,9,9,13,13,54,55,55,55,40,46,46,46,46,56,56,56,56,1248,88,34.8,40.8,45.9,53.8,64.1,51.6,12.5,210,210,210,210,57,49,57,59,0,0,0,0,42,44,43,43,0,0,0,0
2024/12/12 20:20,5,5,5,5,0,0,0,0,0,0,0,0,440,679,660,0,0,108,114,107,111,168,173,167,172,642,660,642,645,0,0,0,0,0,681,13443,681,645,611,598,13361,13379,13443,13440,75,76,75,75,55,53,54,54,9,9,13,13,54,55,55,55,40,46,46,46,46,56,56,56,56,1248,89,34.9,40.8,46,53.7,64.5,52.1,12.4,211,211,211,211,57,50,57,59,0,0,0,0,42,44,43,43,0,0,0,0
2024/12/12 20:25,5,5,5,5,0,0,0,0,0,0,0,0,438,678,659,0,0,108,113,106,111,168,172,166,172,643,659,641,645,0,0,0,0,0,681,13448,681,645,611,598,13366,13384,13448,13445,74,78,78,76,55,52,54,54,9,9,13,13,54,55,55,55,40,46,46,46,46,56,56,56,56,1248,89,34.8,40.7,45.8,53.6,61.7,49.3,12.4,210,210,210,210,57,49,57,59,0,0,0,0,42,44,43,43,0,0,0,0
2024/12/12 20:30,5,5,5,5,0,0,0,0,0,0,0,0,439,678,660,0,0,108,113,107,111,168,173,166,172,643,659,642,646,0,0,0,0,0,681,13453,681,645,611,598,13371,13389,13453,13450,75,75,74,77,55,53,54,54,9,10,13,13,54,55,55,55,40,46,46,46,46,56,56,56,56,1248,89,34.7,40.9,45.7,53.6,63.9,51.4,12.5,211,211,211,211,57,48,57,59,0,0,0,0,42,44,43,43,0,0,0,0
2024/12/12 20:35,5,5,5,5,0,0,0,0,0,0,0,0,440,678,659,0,0,108,114,107,111,168,172,167,172,642,660,641,645,0,0,0,0,0,681,13458,681,645,611,598,13376,13394,13458,13455,75,78,75,76,55,52,54,54,9,9,13,13,54,55,55,55,40,46,46,46,46,56,56,56,56,1248,88,34.9,40.7,45.7,53.6,64.1,51.5,12.6,210,210,210,210,57,47,57,58,0,0,0,0,42,44,43,43,0,0,0,0
2024/12/12 20:40,5,5,5,5,0,0,0,0,0,0,0,0,439,678,658,0,0,108,114,107,110,168,173,166,171,643,658,641,645,0,0,0,0,0,681,13463,681,645,611,598,13381,13399,13463,13460,76,77,76,76,55,53,54,54,9,10,13,13,54,55,55,55,40,46,46,46,46,56,56,56,56,1248,89,34.6,40.7,45.6,53.7,65.4,52.9,12.5,211,211,211,211,57,48,57,58,0,0,0,0,42,44,43,42,0,0,0,0
2024/12/12 20:45,5,5,5,5,0,0,0,0,0,0,0,0,440,678,659,0,0,108,114,107,111,168,173,167,172,642,660,639,646,0,0,0,0,0,681,13468,681,645,611,598,13386,13404,13468,13465,75,76,75,77,55,53,54,54,9,9,13,13,54,54,55,55,40,46,46,46,46,56,56,56,56,1248,89,34.3,40.7,45.7,53.5,64.7,52.3,12.4,211,211,211,211,57,50,57,58,0,0,0,0,42,44,43,43,0,0,0,0
2024/12/12 20:50,5,5,5,5,0,0,0,0,0,0,0,0,440,679,660,0,0,108,114,107,111,167,172,167,171,643,661,642,646,0,0,0,0,0,681,13473,681,645,611,598,13391,13409,13473,13470,74,79,76,76,55,53,54,54,9,9,13,13,54,54,55,55,40,46,46,46,46,56,56,56,56,1248,88,34.6,40.6,45.4,53.5,63.3,50.9,12.4,211,211,211,211,57,46,56,58,0,0,0,0,41,44,43,43,0,0,0,0
2024/12/12 20:55,5,5,5,5,0,0,0,0,0,0,0,0,440,679,659,0,0,108,114,107,111,168,172,167,172,642,659,641,645,0,0,0,0,0,681,13478,681,645,611,598,13396,13414,13478,13475,75,76,76,77,55,53,54,54,9,10,13,13,54,54,55,55,40,46,46,46,46,56,56,56,56,1245,88,34.6,40.5,45.5,53.5,64,51.6,12.4,210,210,210,210,57,49,56,58,0,0,0,0,41,44,43,43,0,0,0,0
2024/12/12 21:00,5,5,5,5,0,0,0,0,0,0,0,0,439,679,659,0,0,108,113,106,111,168,172,166,171,643,659,641,645,0,0,0,0,0,681,13483,681,645,611,598,13401,13419,13483,13480,76,79,77,75,55,53,54,54,9,10,13,13,54,54,55,55,40,46,46,46,46,56,56,56,56,1245,88,34.6,40.5,45.5,53.4,67,54.6,12.4,211,211,211,211,57,47,57,58,0,0,0,0,42,44,43,43,0,0,0,0
2024/12/12 21:05,5,5,5,5,0,0,0,0,0,0,0,0,440,678,660,0,0,108,114,107,111,168,173,166,171,641,660,640,645,0,0,0,0,0,681,13488,681,645,611,598,13406,13424,13488,13485,76,77,77,76,55,53,54,54,9,10,13,13,54,54,54,55,40,46,46,46,46,56,56,56,56,1245,89,34.4,40.5,45.5,53.4,66.8,54.4,12.4,211,211,211,211,57,48,57,58,0,0,0,0,41,44,43,43,0,0,0,0
2024/12/12 21:10,5,5,5,5,0,0,0,0,0,0,0,0,439,679,658,0,0,108,113,106,111,168,172,166,172,641,660,641,645,0,0,0,0,0,681,13493,681,645,611,598,13411,13429,13493,13490,77,77,74,72,55,53,54,54,9,10,13,13,54,54,54,55,40,46,46,46,46,56,56,56,56,1245,89,34.5,40.5,45.5,53.4,64.1,51.7,12.4,210,210,210,210,57,50,57,58,0,0,0,0,42,44,43,43,0,0,0,0
2024/12/12 21:15,5,5,5,5,0,0,0,0,0,0,0,0,440,678,660,0,0,108,113,107,111,168,172,167,172,641,660,641,646,0,0,0,0,0,681,13498,681,645,611,598,13416,13434,13498,13495,78,76,76,76,55,53,54,54,9,10,13,13,54,54,54,55,40,46,46,46,46,56,56,56,56,1245,89,34.4,40.4,45.5,53.3,66,53.5,12.5,210,210,210,210,57,48,57,58,0,0,0,0,41,44,43,43,0,0,0,0
2024/12/12 21:20,5,5,5,5,0,0,0,0,0,0,0,0,439,679,660,0,0,108,114,107,111,168,173,167,171,641,660,640,645,0,0,0,0,0,681,13503,681,645,611,598,13421,13439,13503,13500,75,78,78,76,55,53,54,54,9,10,13,13,54,54,54,55,40,46,46,46,46,56,56,56,56,1245,89,34.3,40.3,45.3,53.4,65,52.6,12.4,211,211,211,211,57,51,56,58,0,0,0,0,41,44,43,43,0,0,0,0
2024/12/12 21:25,5,5,5,5,0,0,0,0,0,0,0,0,439,678,660,0,0,108,114,107,111,168,172,167,172,642,660,640,645,0,0,0,0,0,681,13508,681,645,611,598,13426,13444,13508,13505,75,78,76,74,55,53,54,54,9,10,13,13,54,54,54,55,40,46,46,46,46,56,56,56,56,1245,88,34.3,40.9,45.4,53.9,64.8,52.3,12.5,211,211,211,211,57,48,57,58,0,0,0,0,41,44,43,43,0,0,0,0
2024/12/12 21:30,5,5,5,5,0,0,0,0,0,0,0,0,440,680,660,0,0,108,114,107,111,168,172,167,172,642,660,640,645,0,0,0,0,0,681,13513,681,645,611,598,13431,13449,13513,13510,77,75,77,76,55,53,54,54,9,10,13,13,54,54,54,55,40,46,46,45,46,56,56,56,56,1245,89,34.3,40.1,45.3,53.3,64.8,52.4,12.4,210,210,210,210,57,46,57,58,0,0,0,0,41,44,43,43,0,0,0,0
2024/12/12 21:35,5,5,5,5,0,0,0,0,0,0,0,0,439,679,658,0,0,108,114,106,111,167,173,166,172,642,658,641,645,0,0,0,0,0,681,13518,681,645,611,598,13436,13454,13518,13515,75,77,76,76,55,53,54,54,9,10,13,13,54,54,54,55,40,46,45,46,46,56,56,56,56,1245,90,34.2,40.3,45.3,53.2,65.6,53.1,12.5,210,210,210,210,57,50,57,58,0,0,0,0,41,44,43,43,0,0,0,0
2024/12/12 21:40,5,5,5,5,0,0,0,0,0,0,0,0,439,679,658,0,0,108,114,107,111,168,173,167,172,640,659,640,645,0,0,0,0,0,681,13523,681,645,611,598,13441,13459,13523,13520,77,77,77,77,55,53,54,54,9,10,13,13,54,54,54,55,40,46,45,45,46,56,56,56,56,1245,89,34.2,40.3,45.4,53.3,65.3,52.9,12.4,210,210,210,210,56,47,57,58,0,0,0,0,41,44,42,42,0,0,0,0
2024/12/12 21:45,5,5,5,5,0,0,0,0,0,0,0,0,438,678,659,0,0,108,114,107,111,168,172,167,172,642,659,639,645,0,0,0,0,0,681,13528,681,645,611,598,13446,13464,13528,13525,76,76,76,75,55,53,54,54,9,10,13,13,54,54,54,55,40,46,45,45,46,56,55,56,56,1245,88,34.2,40,45.2,53.2,67.2,54.7,12.5,210,210,210,210,57,48,57,58,0,0,0,0,41,44,43,42,0,0,0,0
2024/12/12 21:50,5,5,5,5,0,0,0,0,0,0,0,0,440,679,658,0,0,108,114,107,111,167,173,167,172,642,658,640,644,0,0,0,0,0,681,13533,681,645,611,598,13451,13469,13533,13530,76,77,74,78,56,53,54,55,9,10,13,13,54,54,54,55,40,46,45,45,45,56,56,56,56,1245,88,34.1,40.3,45.3,53.2,62.2,49.7,12.5,211,211,211,211,57,49,57,58,0,0,0,0,41,44,42,43,0,0,0,0
2024/12/12 21:55,5,5,5,5,0,0,0,0,0,0,0,0,439,679,659,0,0,108,114,106,111,168,172,167,172,642,659,639,645,0,0,0,0,0,681,13538,681,645,611,598,13456,13474,13538,13535,76,77,77,75,55,53,54,54,9,10,13,13,54,54,54,55,40,46,45,45,46,56,55,56,56,1242,89,34.1,40.1,45.4,53.1,64.5,52.1,12.4,210,210,210,210,57,49,56,58,0,0,0,0,41,44,43,43,0,0,0,0
2024/12/12 22:00,5,5,5,5,0,0,0,0,0,0,0,0,439,680,658,0,0,108,113,107,111,168,172,167,173,641,658,640,645,0,0,0,0,0,681,13543,681,645,611,598,13461,13479,13543,13540,76,75,77,75,55,53,54,55,9,10,13,13,54,54,54,55,40,46,45,45,46,56,56,56,56,1245,89,34,40.1,45.2,53.2,65.9,53.4,12.5,210,210,210,210,57,47,56,57,0,0,0,0,41,44,42,43,0,0,0,0
2024/12/12 22:05,5,5,5,5,0,0,0,0,0,0,0,0,436,677,656,0,0,107,113,107,110,168,173,166,171,642,656,640,644,0,0,0,0,0,681,13548,681,645,611,598,13466,13484,13548,13545,78,77,77,77,55,53,54,55,9,10,13,13,54,54,54,55,40,45,45,45,45,56,55,56,56,1242,90,34.1,40.1,45.1,53.1,62.5,50,12.5,210,210,210,210,56,48,56,57,0,0,0,0,41,44,43,43,0,0,0,0
2024/12/12 22:10,5,5,5,5,0,0,0,0,0,0,0,0,439,678,659,0,0,108,114,106,111,168,172,166,172,641,659,640,645,0,0,0,0,0,681,13553,681,645,611,598,13471,13489,13553,13550,76,77,77,75,56,53,54,54,9,10,13,13,54,54,54,54,40,45,45,45,45,56,55,56,56,1242,90,34.1,40,45.1,53.2,65.9,53.4,12.5,211,211,211,211,56,46,56,57,0,0,0,0,41,44,43,43,0,0,0,0
2024/12/12 22:15,5,5,5,5,0,0,0,0,0,0,0,0,439,681,658,0,0,108,114,107,111,168,173,167,172,640,658,640,645,0,0,0,0,0,681,13558,681,645,611,598,13476,13494,13558,13555,78,76,75,77,56,53,54,55,9,10,13,13,54,54,54,54,40,45,45,45,45,56,55,56,56,1242,89,34.1,39.5,45.1,53.2,66.6,54.2,12.4,210,210,210,210,57,49,56,58,0,0,0,0,41,44,42,42,0,0,0,0
2024/12/12 22:20,5,5,5,5,0,0,0,0,0,0,0,0,439,679,658,0,0,108,114,107,110,168,173,167,171,642,658,639,645,0,0,0,0,0,681,13563,681,645,611,598,13481,13499,13563,13560,76,76,77,78,56,53,54,55,9,10,13,13,54,54,54,54,40,45,45,45,45,56,55,56,56,1242,89,34.2,39.9,45,53.1,66.9,54.4,12.5,210,210,210,210,56,48,56,57,0,0,0,0,41,44,43,42,0,0,0,0
2024/12/12 22:25,5,5,5,5,0,0,0,0,0,0,0,0,439,678,657,0,0,108,113,106,111,168,172,166,172,641,657,639,645,0,0,0,0,0,681,13568,681,645,611,598,13486,13504,13568,13565,77,75,78,76,56,53,54,55,9,10,13,13,54,54,54,54,40,45,45,45,45,56,55,56,56,1242,89,33.9,40,45,53,63,50.6,12.4,211,211,211,211,56,48,56,57,0,0,0,0,41,44,42,42,0,0,0,0
2024/12/12 22:30,5,5,5,5,0,0,0,0,0,0,0,0,439,679,658,0,0,108,113,107,111,168,172,167,172,641,658,639,645,0,0,0,0,0,681,13573,681,645,611,598,13491,13509,13573,13570,77,76,76,78,55,53,54,54,9,10,13,13,54,54,54,54,40,45,45,45,45,56,55,56,56,1242,89,33.9,40,45,53,62.8,50.4,12.4,210,210,210,210,56,47,56,57,0,0,0,0,41,44,42,42,0,0,0,0
2024/12/12 22:35,5,5,5,5,0,0,0,0,0,0,0,0,438,678,658,0,0,107,113,106,111,168,172,167,171,640,657,639,645,0,0,0,0,0,681,13578,681,645,611,598,13496,13514,13578,13575,77,77,77,78,56,53,54,55,9,10,13,13,54,54,54,54,40,45,45,45,45,56,55,56,56,1242,88,33.9,40,45,53,65.5,53.1,12.4,211,211,211,211,57,49,56,57,0,0,0,0,41,44,42,42,0,0,0,0
2024/12/12 22:40,5,5,5,5,0,0,0,0,0,0,0,0,437,677,657,0,0,108,113,107,110,168,172,167,171,640,657,639,644,0,0,0,0,0,681,13583,681,645,611,598,13501,13519,13583,13580,75,78,76,78,55,53,54,55,9,10,13,13,54,54,54,54,40,45,45,45,45,56,55,56,56,1245,89,34,39.9,44.4,53,63.2,50.7,12.5,210,210,210,210,56,47,56,57,0,0,0,0,41,44,42,42,0,0,0,0
2024/12/12 22:45,5,5,5,5,0,0,0,0,0,0,0,0,436,677,658,0,0,107,113,106,110,168,172,166,171,641,658,638,644,0,0,0,0,0,681,13588,681,645,611,598,13506,13524,13588,13585,76,78,76,76,56,53,54,55,9,10,13,13,54,54,54,54,40,45,45,45,45,56,55,56,56,1242,89,33.8,39.8,45.2,53,66.1,53.7,12.4,211,211,211,211,56,48,56,57,0,0,0,0,41,44,43,42,0,0,0,0
2024/12/12 22:50,5,5,5,5,0,0,0,0,0,0,0,0,439,679,657,0,0,108,114,106,111,168,173,166,172,640,657,639,643,0,0,0,0,0,681,13593,681,645,611,598,13511,13529,13593,13590,75,77,76,78,56,53,55,55,9,9,13,13,54,54,54,54,40,45,45,45,45,56,55,56,56,1242,88,33.8,39.8,45,53,67.6,55.2,12.4,210,210,210,210,56,50,56,57,0,0,0,0,41,44,43,42,0,0,0,0
2024/12/12 22:55,5,5,5,5,0,0,0,0,0,0,0,0,282,398,713,0,0,69,73,67,72,97,102,96,102,706,712,700,702,0,0,0,0,0,681,13598,681,645,611,598,13516,13534,13598,13595,43,48,49,47,38,35,36,37,2,2,4,4,47,47,47,47,23,40,39,39,40,48,48,48,48,981,65,33.9,37.2,40,46,66.1,53.7,12.4,211,211,211,211,58,49,58,57,0,0,0,0,37,38,38,38,0,0,0,0
2024/12/12 23:05,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,5,0,0,0,0,0,0,-1,0,-1,0,3,3,5,4,0,0,0,0,0,681,13603,681,645,611,598,13521,13539,13603,13600,-5,-7,-7,-15,3,-2,1,-3,1,-2,0,-3,38,38,37,38,0,36,36,36,36,37,36,36,37,0,10,33.8,33.8,34.7,35.4,59.7,48.8,10.9,211,211,211,211,55,48,55,55,0,0,0,0,33,34,35,34,0,0,0,0
2024/12/12 23:10,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,3,0,0,0,0,0,0,-1,0,-1,0,1,1,3,2,0,0,0,0,0,681,13603,681,645,611,598,13521,13539,13603,13600,-7,-9,-8,-14,2,-4,0,-5,0,-4,-1,-5,37,37,37,37,0,36,35,35,36,36,36,37,37,0,10,33.8,33.7,34.7,35.1,59.5,48.7,10.8,211,211,211,211,51,45,51,50,0,0,0,0,33,34,35,34,0,0,0,0
2024/12/12 23:15,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,2,0,0,0,0,0,0,-1,0,-1,0,1,1,2,2,0,0,0,0,0,681,13603,681,645,611,598,13521,13539,13603,13600,-6,-10,-8,-13,0,-7,-2,-8,-2,-6,-3,-8,37,36,36,37,0,36,35,35,36,37,36,36,37,0,10,33.6,33.5,34.6,34.8,59.5,48.6,10.9,211,211,211,211,47,43,48,47,0,0,0,0,34,33,34,34,0,0,0,0
2024/12/12 23:20,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,2,0,0,0,0,0,0,-1,0,-1,0,1,1,2,2,0,0,0,0,0,681,13603,681,645,611,598,13521,13539,13603,13600,-7,-10,-8,-13,-2,-8,-3,-9,-3,-8,-4,-9,36,36,35,36,0,36,35,35,36,36,36,36,36,0,10,33.5,33.5,34.3,34.3,60.1,49.2,10.9,211,211,211,211,45,40,45,44,0,0,0,0,34,33,34,34,0,0,0,0
2024/12/12 23:25,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,2,0,0,0,0,0,0,-1,0,-1,0,1,1,2,2,0,0,0,0,0,681,13603,681,645,611,598,13521,13539,13603,13600,-7,-11,-8,-13,-3,-10,-4,-10,-5,-9,-6,-11,35,35,34,35,0,35,35,35,35,36,36,36,36,0,10,33.6,33.6,34.2,33.9,60.1,49.1,11,211,211,211,211,42,39,43,42,0,0,0,0,33,33,34,34,0,0,0,0
2024/12/12 23:30,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,2,0,0,0,0,0,0,-1,0,-1,0,1,1,2,2,0,0,0,0,0,681,13603,681,645,611,598,13521,13539,13603,13600,-8,-12,-9,-14,-4,-11,-6,-12,-6,-10,-7,-12,35,34,34,34,0,35,35,35,35,36,36,36,36,0,10,33.6,33.7,34,33.7,59.8,48.9,10.9,211,211,211,211,40,37,40,39,0,0,0,0,33,33,33,33,0,0,0,0
2024/12/12 23:35,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,2,0,0,0,0,0,0,-1,0,-1,0,1,1,2,2,0,0,0,0,0,681,13603,681,645,611,598,13521,13539,13603,13600,-8,-13,-9,-14,-5,-12,-7,-12,-7,-11,-8,-13,34,33,33,34,0,35,35,35,35,36,35,36,36,0,10,33.7,33.7,33.8,33.3,60.4,49.5,10.9,211,211,211,211,38,36,38,38,0,0,0,0,32,32,33,33,0,0,0,0
2024/12/12 23:40,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,2,0,0,0,0,0,0,-1,0,-1,0,1,1,2,2,0,0,0,0,0,681,13603,681,645,611,598,13521,13539,13603,13600,-9,-14,-10,-15,-6,-13,-8,-13,-7,-12,-8,-14,33,32,32,33,0,35,35,35,35,36,35,35,36,0,10,33.7,33.6,33.7,33,60.4,49.5,10.9,211,211,211,211,37,35,37,37,0,0,0,0,32,32,32,33,0,0,0,0
2024/12/12 23:45,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,2,0,0,0,0,0,0,-1,0,-1,0,1,1,2,2,0,0,0,0,0,681,13603,681,645,611,598,13521,13539,13603,13600,-9,-14,-10,-15,-7,-13,-8,-14,-8,-13,-9,-14,32,32,31,32,0,35,35,35,35,35,35,35,35,0,10,33.7,33.6,33.5,32.7,60.3,49.3,11,211,211,211,211,36,34,36,35,0,0,0,0,31,31,32,32,0,0,0,0
2024/12/12 23:50,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,2,0,0,0,0,0,0,-1,0,-1,0,1,1,2,2,0,0,0,0,0,681,13603,681,645,611,598,13521,13539,13603,13600,-10,-15,-11,-16,-8,-14,-9,-15,-9,-13,-10,-15,32,31,31,31,0,35,34,34,35,35,35,35,35,0,10,33.4,33.4,33.3,32.4,60.3,49.4,10.9,211,211,211,211,35,33,35,34,0,0,0,0,31,31,31,31,0,0,0,0
2024/12/12 23:55,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,2,0,0,0,0,0,0,-1,0,-1,0,1,1,2,2,0,0,0,0,0,681,13603,681,645,611,598,13521,13539,13603,13600,-11,-15,-12,-16,-8,-14,-10,-15,-10,-13,-11,-16,31,30,30,31,0,34,34,34,35,35,34,34,35,0,10,33,33,33,32.1,60.4,49.5,10.9,211,211,211,211,33,32,33,33,0,0,0,0,30,30,31,31,0,0,0,0
2024/12/13 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,2,0,0,0,0,0,0,-1,0,-1,0,1,1,2,2,0,0,0,0,0,681,13603,681,645,611,598,13521,13539,13603,13600,-11,-16,-12,-17,-9,-14,-11,-16,-10,-14,-11,-16,30,29,29,30,0,34,34,34,34,34,34,34,34,0,10,32.9,32.9,32.8,31.7,60.5,49.6,10.9,211,211,211,211,32,31,33,32,0,0,0,0,30,30,30,30,0,0,0,0
2024/12/13 0:05,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,2,0,0,0,0,0,0,-1,0,-1,0,1,1,2,2,0,0,0,0,0,681,13603,681,645,611,598,13521,13539,13603,13600,-12,-16,-13,-17,-10,-15,-11,-17,-11,-14,-12,-17,29,29,29,29,0,34,34,34,34,34,33,34,34,0,10,33,33,32.6,31.4,60.3,49.4,10.9,211,211,211,211,32,31,32,31,0,0,0,0,29,29,29,30,0,0,0,0
2024/12/13 0:10,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,2,0,0,0,0,0,0,-1,0,-1,0,1,1,2,2,0,0,0,0,0,681,13603,681,645,611,598,13521,13539,13603,13600,-12,-16,-13,-18,-10,-15,-12,-17,-12,-14,-13,-17,29,29,28,29,0,34,33,33,34,34,33,33,33,0,10,33.3,33.3,32.4,31.1,60.4,49.5,10.9,211,211,211,211,31,30,31,31,0,0,0,0,29,29,29,29,0,0,0,0
2024/12/13 0:15,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,2,0,0,0,0,0,0,-1,0,-1,0,1,1,2,2,0,0,0,0,0,681,13603,681,645,611,598,13521,13539,13603,13600,-13,-16,-14,-18,-11,-15,-12,-18,-12,-15,-13,-18,29,28,28,29,0,33,33,33,33,33,33,33,33,0,10,33.4,33.5,32,30.8,60.3,49.4,10.9,211,211,211,211,30,29,30,30,0,0,0,0,28,28,29,29,0,0,0,0
2024/12/13 0:20,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,2,0,0,0,0,0,0,-1,0,-1,0,1,1,2,2,0,0,0,0,0,681,13603,681,645,611,598,13521,13539,13603,13600,-13,-17,-14,-19,-12,-15,-13,-18,-13,-15,-14,-18,28,28,28,28,0,33,33,33,33,33,32,33,33,0,10,33.5,33.5,31.8,30.5,60.4,49.5,10.9,211,211,211,211,29,29,29,29,0,0,0,0,28,28,28,29,0,0,0,0
2024/12/13 0:25,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,2,0,0,0,0,0,0,-1,0,-1,0,1,1,2,2,0,0,0,0,0,681,13603,681,645,611,598,13521,13539,13603,13600,-14,-17,-15,-19,-12,-15,-14,-19,-13,-15,-15,-19,28,27,27,28,0,33,32,32,33,33,32,32,32,0,10,33.3,33.3,31.6,30.2,60.3,49.3,11,211,211,211,211,29,28,29,29,0,0,0,0,28,28,28,28,0,0,0,0
2024/12/13 0:30,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,2,0,0,0,0,0,0,-1,0,-1,0,1,1,2,2,0,0,0,0,0,681,13603,681,645,611,598,13521,13539,13603,13600,-15,-17,-16,-19,-13,-16,-14,-19,-14,-15,-15,-19,27,27,27,27,0,32,32,32,32,32,32,32,32,0,10,33.3,33.3,31.3,29.9,60.4,49.5,10.9,211,211,211,211,28,28,28,28,0,0,0,0,27,27,27,28,0,0,0,0
2024/12/13 0:35,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,2,0,0,0,0,0,0,-1,0,-1,0,1,1,2,2,0,0,0,0,0,681,13603,681,645,611,598,13521,13539,13603,13600,-15,-17,-16,-20,-13,-16,-15,-19,-15,-15,-16,-20,27,26,26,27,0,32,31,32,32,32,31,32,31,0,10,33.4,33.4,31.1,29.7,60.1,49.3,10.8,211,211,211,211,28,27,28,28,0,0,0,0,27,27,27,27,0,0,0,0
2024/12/13 0:40,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,2,0,0,0,0,0,0,-1,0,-1,0,1,1,2,2,0,0,0,0,0,681,13603,681,645,611,598,13521,13539,13603,13600,-15,-17,-17,-20,-14,-16,-15,-20,-15,-15,-16,-20,26,26,26,27,0,32,31,31,31,32,31,31,31,0,10,33.3,33.4,30.9,29.5,60.4,49.5,10.9,211,211,211,211,27,27,27,27,0,0,0,0,26,26,27,27,0,0,0,0
2024/12/13 0:45,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,2,0,0,0,0,0,0,-1,0,-1,0,1,1,2,2,0,0,0,0,0,681,13603,681,645,611,598,13521,13539,13603,13600,-16,-17,-17,-20,-14,-16,-16,-20,-16,-15,-17,-20,26,26,26,26,0,31,31,31,31,31,30,31,31,0,10,33.5,33.5,30.6,29.2,60.6,49.7,10.9,211,211,211,211,27,27,27,27,0,0,0,0,26,26,26,27,0,0,0,0
